,Ticker,Date,Metric,Value
19395,SPGI,2023-12-31,Net Income Common Stockholders,2626000000.0
19396,SPGI,2023-12-31,Net Income,2626000000.0
19397,SPGI,2023-12-31,Minority Interests,-267000000.0
19398,SPGI,2023-12-31,Net Income Including Noncontrolling Interests,2893000000.0
19399,SPGI,2023-12-31,Net Income Continuous Operations,2893000000.0
19400,SPGI,2023-12-31,Tax Provision,778000000.0
19401,SPGI,2023-12-31,Pretax Income,3671000000.0
19402,SPGI,2023-12-31,Other Income Expense,-49000000.0
19403,SPGI,2023-12-31,Other Non Operating Income Expenses,
19404,SPGI,2023-12-31,Special Income Charges,-70000000.0
19405,SPGI,2023-12-31,Gain On Sale Of Business,-70000000.0
19406,SPGI,2023-12-31,Other Special Charges,
19407,SPGI,2023-12-31,Earnings From Equity Interest,36000000.0
19408,SPGI,2023-12-31,Gain On Sale Of Security,-15000000.0
19409,SPGI,2023-12-31,Net Non Operating Interest Income Expense,-334000000.0
19410,SPGI,2023-12-31,Total Other Finance Cost,
19411,SPGI,2023-12-31,Interest Expense Non Operating,334000000.0
19412,SPGI,2023-12-31,Operating Income,4054000000.0
19413,SPGI,2023-12-31,Operating Expense,4302000000.0
19414,SPGI,2023-12-31,Depreciation Amortization Depletion Income Statement,1143000000.0
19415,SPGI,2023-12-31,Depreciation And Amortization In Income Statement,1143000000.0
19416,SPGI,2023-12-31,Amortization,1042000000.0
19417,SPGI,2023-12-31,Amortization Of Intangibles Income Statement,1042000000.0
19418,SPGI,2023-12-31,Depreciation Income Statement,101000000.0
19419,SPGI,2023-12-31,Selling General And Administration,3159000000.0
19420,SPGI,2023-12-31,Gross Profit,8356000000.0
19421,SPGI,2023-12-31,Cost Of Revenue,4141000000.0
19422,SPGI,2023-12-31,Total Revenue,12497000000.0
19423,SPGI,2023-12-31,Operating Revenue,12497000000.0
19624,SRE,2023-12-31,Tax Effect Of Unusual Items,32641796.726304
19625,SRE,2023-12-31,Tax Rate For Calcs,0.186525
19626,SRE,2023-12-31,Normalized EBITDA,5988000000.0
19627,SRE,2023-12-31,Total Unusual Items,175000000.0
19628,SRE,2023-12-31,Total Unusual Items Excluding Goodwill,175000000.0
19629,SRE,2023-12-31,Net Income From Continuing Operation Net Minority Interest,3075000000.0
19630,SRE,2023-12-31,Reconciled Depreciation,2227000000.0
19631,SRE,2023-12-31,Reconciled Cost Of Revenue,10101000000.0
19632,SRE,2023-12-31,EBITDA,6163000000.0
19633,SRE,2023-12-31,EBIT,3936000000.0
19634,SRE,2023-12-31,Net Interest Income,-1141000000.0
19635,SRE,2023-12-31,Interest Expense,1309000000.0
19636,SRE,2023-12-31,Interest Income,168000000.0
19637,SRE,2023-12-31,Normalized Income,2932641796.726304
19638,SRE,2023-12-31,Net Income From Continuing And Discontinued Operation,3075000000.0
19639,SRE,2023-12-31,Total Expenses,13005000000.0
19640,SRE,2023-12-31,Diluted Average Shares,632733000.0
19641,SRE,2023-12-31,Basic Average Shares,630296000.0
19642,SRE,2023-12-31,Diluted EPS,4.79
19643,SRE,2023-12-31,Basic EPS,4.81
19644,SRE,2023-12-31,Diluted NI Availto Com Stockholders,3030000000.0
19645,SRE,2023-12-31,Net Income Common Stockholders,3030000000.0
19646,SRE,2023-12-31,Preferred Stock Dividends,45000000.0
19647,SRE,2023-12-31,Net Income,3075000000.0
19648,SRE,2023-12-31,Minority Interests,-543000000.0
19649,SRE,2023-12-31,Net Income Including Noncontrolling Interests,3618000000.0
19650,SRE,2023-12-31,Net Income Discontinuous Operations,
19651,SRE,2023-12-31,Net Income Continuous Operations,3618000000.0
19652,SRE,2023-12-31,Earnings From Equity Interest Net Of Tax,1481000000.0
19653,SRE,2023-12-31,Tax Provision,490000000.0
19654,SRE,2023-12-31,Pretax Income,2627000000.0
19655,SRE,2023-12-31,Other Income Expense,53000000.0
19656,SRE,2023-12-31,Other Non Operating Income Expenses,-122000000.0
19657,SRE,2023-12-31,Special Income Charges,141000000.0
19658,SRE,2023-12-31,Gain On Sale Of Ppe,1000000.0
19659,SRE,2023-12-31,Other Special Charges,-140000000.0
19660,SRE,2023-12-31,Write Off,
19661,SRE,2023-12-31,Impairment Of Capital Assets,
19662,SRE,2023-12-31,Gain On Sale Of Security,34000000.0
19663,SRE,2023-12-31,Net Non Operating Interest Income Expense,-1141000000.0
19664,SRE,2023-12-31,Interest Expense Non Operating,1309000000.0
19665,SRE,2023-12-31,Interest Income Non Operating,168000000.0
19666,SRE,2023-12-31,Operating Income,3715000000.0
19667,SRE,2023-12-31,Operating Expense,2904000000.0
19668,SRE,2023-12-31,Other Operating Expenses,
19669,SRE,2023-12-31,Other Taxes,677000000.0
19670,SRE,2023-12-31,Depreciation Amortization Depletion Income Statement,2227000000.0
19671,SRE,2023-12-31,Depreciation And Amortization In Income Statement,2227000000.0
19672,SRE,2023-12-31,Gross Profit,6619000000.0
19673,SRE,2023-12-31,Cost Of Revenue,10101000000.0
19674,SRE,2023-12-31,Total Revenue,16720000000.0
19675,SRE,2023-12-31,Operating Revenue,16720000000.0
20346,STE,2024-03-31,Tax Effect Of Unusual Items,-5547585.0
20347,STE,2024-03-31,Tax Rate For Calcs,0.213
20348,STE,2024-03-31,Normalized EBITDA,1438450000.0
20349,STE,2024-03-31,Total Unusual Items,-26045000.0
20350,STE,2024-03-31,Total Unusual Items Excluding Goodwill,-26045000.0
20351,STE,2024-03-31,Net Income From Continuing Operation Net Minority Interest,551440000.0
20352,STE,2024-03-31,Reconciled Depreciation,565244000.0
20353,STE,2024-03-31,Reconciled Cost Of Revenue,2920541000.0
20354,STE,2024-03-31,EBITDA,1412405000.0
20355,STE,2024-03-31,EBIT,847161000.0
20356,STE,2024-03-31,Net Interest Income,-133308000.0
20357,STE,2024-03-31,Interest Expense,144351000.0
20358,STE,2024-03-31,Interest Income,11043000.0
20359,STE,2024-03-31,Normalized Income,571937415.0
20360,STE,2024-03-31,Net Income From Continuing And Discontinued Operation,378239000.0
20361,STE,2024-03-31,Total Expenses,4276538000.0
20362,STE,2024-03-31,Total Operating Income As Reported,836118000.0
20363,STE,2024-03-31,Diluted Average Shares,99359000.0
20364,STE,2024-03-31,Basic Average Shares,98787000.0
20365,STE,2024-03-31,Diluted EPS,3.81
20366,STE,2024-03-31,Basic EPS,3.83
20367,STE,2024-03-31,Diluted NI Availto Com Stockholders,378239000.0
20368,STE,2024-03-31,Net Income Common Stockholders,378239000.0
20369,STE,2024-03-31,Net Income,378239000.0
20370,STE,2024-03-31,Minority Interests,-1840000.0
20371,STE,2024-03-31,Net Income Including Noncontrolling Interests,380079000.0
20372,STE,2024-03-31,Net Income Discontinuous Operations,-173201000.0
20373,STE,2024-03-31,Net Income Continuous Operations,553280000.0
20374,STE,2024-03-31,Tax Provision,149530000.0
20375,STE,2024-03-31,Pretax Income,702810000.0
20376,STE,2024-03-31,Other Income Expense,-26045000.0
20377,STE,2024-03-31,Other Non Operating Income Expenses,
20378,STE,2024-03-31,Special Income Charges,-26045000.0
20379,STE,2024-03-31,Impairment Of Capital Assets,
20380,STE,2024-03-31,Restructuring And Mergern Acquisition,26045000.0
20381,STE,2024-03-31,Net Non Operating Interest Income Expense,-133308000.0
20382,STE,2024-03-31,Interest Expense Non Operating,144351000.0
20383,STE,2024-03-31,Interest Income Non Operating,11043000.0
20384,STE,2024-03-31,Operating Income,862163000.0
20385,STE,2024-03-31,Operating Expense,1355997000.0
20386,STE,2024-03-31,Research And Development,103679000.0
20387,STE,2024-03-31,Selling General And Administration,1252318000.0
20388,STE,2024-03-31,Gross Profit,2218160000.0
20389,STE,2024-03-31,Cost Of Revenue,2920541000.0
20390,STE,2024-03-31,Total Revenue,5138701000.0
20391,STE,2024-03-31,Operating Revenue,5138701000.0
20297,STLD,2023-12-31,Tax Effect Of Unusual Items,0.0
20298,STLD,2023-12-31,Tax Rate For Calcs,0.233
20299,STLD,2023-12-31,Normalized EBITDA,3733231000.0
20300,STLD,2023-12-31,Total Unusual Items,
20301,STLD,2023-12-31,Total Unusual Items Excluding Goodwill,
20302,STLD,2023-12-31,Net Income From Continuing Operation Net Minority Interest,2450882000.0
20303,STLD,2023-12-31,Reconciled Depreciation,437804000.0
20304,STLD,2023-12-31,Reconciled Cost Of Revenue,14345677000.0
20305,STLD,2023-12-31,EBITDA,3733231000.0
20306,STLD,2023-12-31,EBIT,3295427000.0
20307,STLD,2023-12-31,Net Interest Income,-76484000.0
20308,STLD,2023-12-31,Interest Expense,76484000.0
20309,STLD,2023-12-31,Normalized Income,2450882000.0
20310,STLD,2023-12-31,Net Income From Continuing And Discontinued Operation,2450882000.0
20311,STLD,2023-12-31,Total Expenses,15372102000.0
20312,STLD,2023-12-31,Total Operating Income As Reported,3151181000.0
20313,STLD,2023-12-31,Diluted Average Shares,167431000.0
20314,STLD,2023-12-31,Basic Average Shares,166552000.0
20315,STLD,2023-12-31,Diluted EPS,14.64
20316,STLD,2023-12-31,Basic EPS,14.72
20317,STLD,2023-12-31,Diluted NI Availto Com Stockholders,2450882000.0
20318,STLD,2023-12-31,Net Income Common Stockholders,2450882000.0
20319,STLD,2023-12-31,Net Income,2450882000.0
20320,STLD,2023-12-31,Minority Interests,-16450000.0
20321,STLD,2023-12-31,Net Income Including Noncontrolling Interests,2467332000.0
20322,STLD,2023-12-31,Net Income Continuous Operations,2467332000.0
20323,STLD,2023-12-31,Tax Provision,751611000.0
20324,STLD,2023-12-31,Pretax Income,3218943000.0
20325,STLD,2023-12-31,Other Income Expense,-127787000.0
20326,STLD,2023-12-31,Other Non Operating Income Expenses,144246000.0
20327,STLD,2023-12-31,Special Income Charges,
20328,STLD,2023-12-31,Impairment Of Capital Assets,
20329,STLD,2023-12-31,Earnings From Equity Interest,-272033000.0
20330,STLD,2023-12-31,Net Non Operating Interest Income Expense,-76484000.0
20331,STLD,2023-12-31,Interest Expense Non Operating,76484000.0
20332,STLD,2023-12-31,Operating Income,3423214000.0
20333,STLD,2023-12-31,Operating Expense,622669000.0
20334,STLD,2023-12-31,Depreciation Amortization Depletion Income Statement,34048000.0
20335,STLD,2023-12-31,Depreciation And Amortization In Income Statement,34048000.0
20336,STLD,2023-12-31,Amortization,34048000.0
20337,STLD,2023-12-31,Amortization Of Intangibles Income Statement,34048000.0
20338,STLD,2023-12-31,Selling General And Administration,588621000.0
20339,STLD,2023-12-31,General And Administrative Expense,
20340,STLD,2023-12-31,Other Gand A,
20341,STLD,2023-12-31,Salaries And Wages,
20342,STLD,2023-12-31,Gross Profit,4045883000.0
20343,STLD,2023-12-31,Cost Of Revenue,14749433000.0
20344,STLD,2023-12-31,Total Revenue,18795316000.0
20345,STLD,2023-12-31,Operating Revenue,18795316000.0
20253,STT,2023-12-31,Tax Effect Of Unusual Items,-99820000.0
20254,STT,2023-12-31,Tax Rate For Calcs,0.161
20255,STT,2023-12-31,Total Unusual Items,-620000000.0
20256,STT,2023-12-31,Total Unusual Items Excluding Goodwill,-620000000.0
20257,STT,2023-12-31,Net Income From Continuing Operation Net Minority Interest,1944000000.0
20258,STT,2023-12-31,Reconciled Depreciation,882000000.0
20259,STT,2023-12-31,Net Interest Income,2759000000.0
20260,STT,2023-12-31,Interest Expense,6421000000.0
20261,STT,2023-12-31,Interest Income,9180000000.0
20262,STT,2023-12-31,Normalized Income,2464180000.0
20263,STT,2023-12-31,Net Income From Continuing And Discontinued Operation,1944000000.0
20264,STT,2023-12-31,Diluted Average Shares,326568000.0
20265,STT,2023-12-31,Basic Average Shares,322337000.0
20266,STT,2023-12-31,Diluted EPS,5.58
20267,STT,2023-12-31,Basic EPS,5.65
20268,STT,2023-12-31,Diluted NI Availto Com Stockholders,1821000000.0
20269,STT,2023-12-31,Net Income Common Stockholders,1821000000.0
20270,STT,2023-12-31,Otherunder Preferred Stock Dividend,1000000.0
20271,STT,2023-12-31,Preferred Stock Dividends,122000000.0
20272,STT,2023-12-31,Net Income,1944000000.0
20273,STT,2023-12-31,Net Income Including Noncontrolling Interests,1944000000.0
20274,STT,2023-12-31,Net Income Continuous Operations,1944000000.0
20275,STT,2023-12-31,Tax Provision,372000000.0
20276,STT,2023-12-31,Pretax Income,2316000000.0
20277,STT,2023-12-31,Special Income Charges,-620000000.0
20278,STT,2023-12-31,Gain On Sale Of Business,
20279,STT,2023-12-31,Other Special Charges,432000000.0
20280,STT,2023-12-31,Restructuring And Mergern Acquisition,188000000.0
20281,STT,2023-12-31,Gain On Sale Of Security,-294000000.0
20282,STT,2023-12-31,Depreciation Amortization Depletion Income Statement,239000000.0
20283,STT,2023-12-31,Depreciation And Amortization In Income Statement,239000000.0
20284,STT,2023-12-31,Amortization,239000000.0
20285,STT,2023-12-31,Amortization Of Intangibles Income Statement,239000000.0
20286,STT,2023-12-31,Selling General And Administration,4704000000.0
20287,STT,2023-12-31,Selling And Marketing Expense,142000000.0
20288,STT,2023-12-31,General And Administrative Expense,4562000000.0
20289,STT,2023-12-31,Other Gand A,
20290,STT,2023-12-31,Insurance And Claims,
20291,STT,2023-12-31,Salaries And Wages,4562000000.0
20292,STT,2023-12-31,Total Revenue,11945000000.0
20293,STT,2023-12-31,Operating Revenue,11945000000.0
20294,STT,2023-12-31,Occupancy And Equipment,405000000.0
20295,STT,2023-12-31,Professional Expense And Contract Services Expense,428000000.0
20296,STT,2023-12-31,Other Non Interest Expense,3187000000.0
19574,STX,2024-06-30,Tax Effect Of Unusual Items,103325842.696629
19575,STX,2024-06-30,Tax Rate For Calcs,0.247191
19576,STX,2024-06-30,Normalized EBITDA,623000000.0
19577,STX,2024-06-30,Total Unusual Items,418000000.0
19578,STX,2024-06-30,Total Unusual Items Excluding Goodwill,418000000.0
19579,STX,2024-06-30,Net Income From Continuing Operation Net Minority Interest,335000000.0
19580,STX,2024-06-30,Reconciled Depreciation,264000000.0
19581,STX,2024-06-30,Reconciled Cost Of Revenue,4751000000.0
19582,STX,2024-06-30,EBITDA,1041000000.0
19583,STX,2024-06-30,EBIT,777000000.0
19584,STX,2024-06-30,Net Interest Income,-317000000.0
19585,STX,2024-06-30,Interest Expense,332000000.0
19586,STX,2024-06-30,Interest Income,15000000.0
19587,STX,2024-06-30,Normalized Income,20325842.696629
19588,STX,2024-06-30,Net Income From Continuing And Discontinued Operation,335000000.0
19589,STX,2024-06-30,Total Expenses,6129000000.0
19590,STX,2024-06-30,Total Operating Income As Reported,452000000.0
19591,STX,2024-06-30,Diluted Average Shares,212000000.0
19592,STX,2024-06-30,Basic Average Shares,209000000.0
19593,STX,2024-06-30,Diluted EPS,1.58
19594,STX,2024-06-30,Basic EPS,1.6
19595,STX,2024-06-30,Diluted NI Availto Com Stockholders,335000000.0
19596,STX,2024-06-30,Net Income Common Stockholders,335000000.0
19597,STX,2024-06-30,Net Income,335000000.0
19598,STX,2024-06-30,Net Income Including Noncontrolling Interests,335000000.0
19599,STX,2024-06-30,Net Income Continuous Operations,335000000.0
19600,STX,2024-06-30,Tax Provision,110000000.0
19601,STX,2024-06-30,Pretax Income,445000000.0
19602,STX,2024-06-30,Other Income Expense,340000000.0
19603,STX,2024-06-30,Other Non Operating Income Expenses,-78000000.0
19604,STX,2024-06-30,Special Income Charges,314000000.0
19605,STX,2024-06-30,Gain On Sale Of Business,313000000.0
19606,STX,2024-06-30,Other Special Charges,29000000.0
19607,STX,2024-06-30,Restructuring And Mergern Acquisition,-30000000.0
19608,STX,2024-06-30,Gain On Sale Of Security,104000000.0
19609,STX,2024-06-30,Net Non Operating Interest Income Expense,-317000000.0
19610,STX,2024-06-30,Interest Expense Non Operating,332000000.0
19611,STX,2024-06-30,Interest Income Non Operating,15000000.0
19612,STX,2024-06-30,Operating Income,422000000.0
19613,STX,2024-06-30,Operating Expense,1114000000.0
19614,STX,2024-06-30,Depreciation Amortization Depletion Income Statement,0.0
19615,STX,2024-06-30,Depreciation And Amortization In Income Statement,0.0
19616,STX,2024-06-30,Amortization,0.0
19617,STX,2024-06-30,Amortization Of Intangibles Income Statement,0.0
19618,STX,2024-06-30,Research And Development,654000000.0
19619,STX,2024-06-30,Selling General And Administration,460000000.0
19620,STX,2024-06-30,Gross Profit,1536000000.0
19621,STX,2024-06-30,Cost Of Revenue,5015000000.0
19622,STX,2024-06-30,Total Revenue,6551000000.0
19623,STX,2024-06-30,Operating Revenue,6551000000.0
5656,STZ,2024-02-29,Tax Effect Of Unusual Items,-45711400.0
5657,STZ,2024-02-29,Tax Rate For Calcs,0.206
5658,STZ,2024-02-29,Normalized EBITDA,3307000000.0
5659,STZ,2024-02-29,Total Unusual Items,-221900000.0
5660,STZ,2024-02-29,Total Unusual Items Excluding Goodwill,-221900000.0
5661,STZ,2024-02-29,Net Income From Continuing Operation Net Minority Interest,1727400000.0
5662,STZ,2024-02-29,Reconciled Depreciation,427900000.0
5663,STZ,2024-02-29,Reconciled Cost Of Revenue,4944300000.0
5664,STZ,2024-02-29,EBITDA,3085100000.0
5665,STZ,2024-02-29,EBIT,2657200000.0
5666,STZ,2024-02-29,Net Interest Income,-435400000.0
5667,STZ,2024-02-29,Interest Expense,435400000.0
5668,STZ,2024-02-29,Normalized Income,1903588600.0
5669,STZ,2024-02-29,Net Income From Continuing And Discontinued Operation,1727400000.0
5670,STZ,2024-02-29,Total Expenses,6792100000.0
5671,STZ,2024-02-29,Total Operating Income As Reported,3169700000.0
5672,STZ,2024-02-29,Diluted Average Shares,183959000.0
5673,STZ,2024-02-29,Basic Average Shares,183307000.0
5674,STZ,2024-02-29,Diluted EPS,9.39
5675,STZ,2024-02-29,Basic EPS,9.42
5676,STZ,2024-02-29,Diluted NI Availto Com Stockholders,1727400000.0
5677,STZ,2024-02-29,Average Dilution Earnings,
5678,STZ,2024-02-29,Net Income Common Stockholders,1727400000.0
5679,STZ,2024-02-29,Net Income,1727400000.0
5680,STZ,2024-02-29,Minority Interests,-37800000.0
5681,STZ,2024-02-29,Net Income Including Noncontrolling Interests,1765200000.0
5682,STZ,2024-02-29,Net Income Continuous Operations,1765200000.0
5683,STZ,2024-02-29,Tax Provision,456600000.0
5684,STZ,2024-02-29,Pretax Income,2221800000.0
5685,STZ,2024-02-29,Other Income Expense,-512500000.0
5686,STZ,2024-02-29,Special Income Charges,-136800000.0
5687,STZ,2024-02-29,Gain On Sale Of Business,
5688,STZ,2024-02-29,Other Special Charges,700000.0
5689,STZ,2024-02-29,Write Off,136100000.0
5690,STZ,2024-02-29,Impairment Of Capital Assets,0.0
5691,STZ,2024-02-29,Earnings From Equity Interest,-290600000.0
5692,STZ,2024-02-29,Gain On Sale Of Security,-85100000.0
5693,STZ,2024-02-29,Net Non Operating Interest Income Expense,-435400000.0
5694,STZ,2024-02-29,Interest Expense Non Operating,435400000.0
5695,STZ,2024-02-29,Operating Income,3169700000.0
5696,STZ,2024-02-29,Operating Expense,1847800000.0
5697,STZ,2024-02-29,Selling General And Administration,1847800000.0
5698,STZ,2024-02-29,Gross Profit,5017500000.0
5699,STZ,2024-02-29,Cost Of Revenue,4944300000.0
5700,STZ,2024-02-29,Total Revenue,9961800000.0
5701,STZ,2024-02-29,Excise Taxes,749200000.0
5702,STZ,2024-02-29,Operating Revenue,10711000000.0
19927,SW,2023-12-31,Tax Effect Of Unusual Items,-65005553.010778
19928,SW,2023-12-31,Tax Rate For Calcs,0.309512
19929,SW,2023-12-31,Normalized EBITDA,2274912949.759576
19930,SW,2023-12-31,Total Unusual Items,-210025976.897143
19931,SW,2023-12-31,Total Unusual Items Excluding Goodwill,-210025976.897143
19932,SW,2023-12-31,Net Income From Continuing Operation Net Minority Interest,837893107.831758
19933,SW,2023-12-31,Reconciled Depreciation,701928922.787818
19934,SW,2023-12-31,Reconciled Cost Of Revenue,8273918089.86901
19935,SW,2023-12-31,EBITDA,2064886972.862433
19936,SW,2023-12-31,EBIT,1362958050.074614
19937,SW,2023-12-31,Net Interest Income,-163599182.00409
19938,SW,2023-12-31,Interest Expense,196761178.35627
19939,SW,2023-12-31,Interest Income,33161996.35218
19940,SW,2023-12-31,Normalized Income,982913531.718123
19941,SW,2023-12-31,Net Income From Continuing And Discontinued Operation,837893107.831758
